Timestamp,Track,Lap,Time_s,AmbientTemp_C,EngineSpeed_RPM,VehicleSpeed_kph,FuelLoad_kg,CoolingSetting,ERS_Deploy,AirflowRate_kgps,ComponentTemp_C,Gear,Throttle_pct,BrakePressure_bar,OilPressure_bar,Weather_Humidity_pct,TyreWear_Index,SponsorLogoSize_cm,DriverMood_Score,EngineLoad_Index,RollingAmbient_C
01/06/2025 14:07,Silverstone,5,431,20.54,10714,156.4,21.54,low,0,0.681,96.15,8,87.5,69.3,4.5,58.3,47.3,20,1,966.4,20.35
01/06/2025 14:10,Silverstone,7,650,20.65,9935,143.6,18.18,med,0,0.755,84.32,8,80.7,81.8,4.56,53.7,48.3,20,,776,20.31
01/06/2025 14:16,Silverstone,11,997,,11484,164,16.59,low,0,0.748,84.53,8,86.1,65.5,4.74,67.5,33.1,30,4,985.8,21.94
01/06/2025 14:21,Silverstone,14,1307,24.64,9810,143.8,8.43,high,0,0.891,86.46,8,79.1,77.6,4.33,56.8,61.8,20,1,815.2,24.5
01/06/2025 14:09,Silverstone,7,591,20.73,12665,190.9,19.04,med,1,1.03,90.27,8,97.7,,4.99,63.2,38.5,10,8,1306.9,21
01/06/2025 14:14,Silverstone,10,863,21.22,11944,169.3,15.06,med,1,0.9,,8,92.2,66.5,4.79,65.3,54.6,20,9,1046.3,21.51
01/06/2025 14:03,Silverstone,3,236,19.75,11504,181.7,24.49,low,1,0.777,95.15,8,94.6,55.8,4.91,51.4,50.3,30,3,986.5,19.65
01/06/2025 14:12,Silverstone,8,762,20.85,10920,159.7,16.59,,0,0.809,86.43,8,92.7,75.4,4.59,49.7,49.2,10,6,1039.7,20.78
01/06/2025 14:19,Silverstone,13,1190,23.59,10887,150.8,10.26,high,0,0.83,89.24,8,72.8,79.4,4.64,51.7,37.3,20,8,,23.71
01/06/2025 14:06,Silverstone,4,388,20.41,11647,,22.13,low,1,0.738,88.21,8,83.3,62.6,4.89,59.8,43.4,10,2,899.5,20.43
01/06/2025 14:01,Silverstone,1,80,18.4,9999,143.7,26.81,low,0,0.633,86.7,8,73.5,70.7,4.51,58.9,54.1,,7,655.3,18.6
01/06/2025 14:02,Silverstone,2,123,18.72,12782,182.3,26.24,low,1,0.794,94.35,8,89.9,65.2,4.92,58.3,47.6,30,7,1141.1,18.55
01/06/2025 14:09,Silverstone,6,545,20.5,9333,142.2,23.31,low,0,0.645,76.73,8,77,76.5,4.44,66.9,44.3,20,2,692.6,20.33
01/06/2025 14:20,Silverstone,13,1216,23.7,9937,147.3,9.77,high,0,0.848,82.78,8,75.3,71.9,4.58,60.8,55.3,20,6,693.2,23.23
01/06/2025 14:21,Silverstone,15,1313,24.77,10112,141.3,8.3,high,1,0.832,87.37,8,88.7,78.4,4.48,52.5,55.1,20,4,883.5,24.72
01/06/2025 14:04,Silverstone,3,246,19.63,10398,151.1,24.29,low,0,0.719,90.52,8,83.8,75,4.6,63.2,52.2,20,3,768.9,19.61
01/06/2025 14:13,Silverstone,9,813,20.93,10681,159.2,15.86,med,1,0.846,89.16,8,90.2,70.6,4.58,63.6,40.6,10,4,983.9,21.03
01/06/2025 14:06,Silverstone,5,406,20.45,12804,190.2,21.95,low,0,0.824,94.33,8,100,65.6,4.95,45.5,30.8,10,4,1235.3,20.12
01/06/2025 14:08,Silverstone,6,489,20.58,12388,186.3,20.6,low,0,0.857,90.14,8,96.9,58.5,4.98,61.2,,30,5,1226.2,20.36
01/06/2025 14:17,Silverstone,12,1072,22.47,12900,185.2,11.9,high,0,1.136,91.16,8,99.9,59.5,5.14,62.2,29,20,3,1226.5,22.03
01/06/2025 14:11,Silverstone,8,708,20.63,11711,172.3,,med,1,0.908,92.64,8,91.3,71,4.73,,56,30,9,988.6,20.6
01/06/2025 14:11,Silverstone,8,696,20.63,12479,177,17.53,med,0,0.943,92.79,8,93.6,59.9,4.86,57.6,43.8,20,5,1191.9,20.43
01/06/2025 14:14,Silverstone,10,890,21.35,12640,181.9,14.64,med,1,0.962,92.43,8,91.6,64.4,5.07,65.3,65.4,20,8,1164.1,21.36
01/06/2025 14:01,Silverstone,1,85,18.41,10788,150.5,26.78,low,0,0.679,86.15,8,79.6,69.2,4.55,59.3,58,10,9,907.1,18.44
01/06/2025 14:04,Silverstone,3,286,19.98,,152.5,23.67,low,0,0.661,91.21,8,88.8,75.3,4.49,59.7,48.1,20,3,941.7,19.99
01/06/2025 14:17,Silverstone,12,1061,22.45,12584,179.3,12.06,high,0,1.114,90.85,8,91.2,62.4,4.97,61.7,57.1,30,7,1164.5,22.3
01/06/2025 14:09,Silverstone,6,542,20.72,9514,148.8,23.28,low,0,0.652,80.99,8,80.3,80.8,4.35,58.4,48.5,20,4,738.6,20.78
01/06/2025 14:21,Silverstone,14,1270,24.22,12568,188.9,8.93,high,,1.172,93.33,8,98.3,56.2,,51.7,61.9,30,7,1165.8,23.9
01/06/2025 14:08,Silverstone,6,524,20.6,11194,164,23.68,low,0,0.73,83.85,8,98.6,70.6,4.63,50.9,46.8,20,8,1019.4,20.57
01/06/2025 14:14,Silverstone,10,870,21.25,12328,172.9,15,med,0,0.88,89.81,8,82.8,64.9,4.91,54.5,52.7,30,3,1024.4,21.4
01/06/2025 14:02,Silverstone,2,121,18.73,12901,195.6,26.22,low,0,0.899,94.9,8,97.9,59.4,4.96,69.7,53.7,20,1,1213,18.7
01/06/2025 14:18,Silverstone,12,1083,22.68,12191,175.4,11.66,high,0,1.09,91.61,8,100,66.1,5.13,57.2,18.4,20,3,1146.2,22.23
01/06/2025 14:08,Silverstone,6,529,20.52,10366,153.1,23.54,low,0,0.675,81.64,8,88,70.2,4.57,52.6,53.2,30,9,1022.8,20.45
01/06/2025 14:00,Silverstone,1,28,17.9,12928,191.9,27.58,low,1,0.883,96.81,8,,46.4,4.87,62,,20,6,1228.3,17.88
01/06/2025 14:20,Silverstone,13,1206,23.72,9663,,10,high,0,0.822,83.45,8,80.3,81.4,4.22,68.3,50.4,30,4,827.5,23.49
01/06/2025 14:08,Silverstone,6,509,20.52,12717,196.4,20.32,low,0,0.904,93.52,8,100,60,5.11,59.7,47.4,30,4,1293.3,20.56
01/06/2025 14:21,Silverstone,14,1292,24.37,10479,154,8.63,high,1,0.914,91.29,8,61.5,72.2,4.63,51.9,42.4,20,7,623.2,24.42
01/06/2025 14:12,Silverstone,8,742,20.94,10066,141.2,16.83,med,1,0.728,88.14,8,72.7,80.5,4.56,57.4,52.1,30,1,755.9,20.93
01/06/2025 14:16,Silverstone,11,970,21.91,12688,185.1,13.49,med,1,0.968,91.26,8,91.9,60,4.92,53.4,66.9,10,4,1141,21.56
01/06/2025 14:19,Silverstone,13,1154,23.1,12470,191.5,10.64,high,0,1.128,87.87,8,93.8,53.6,4.73,65.7,65.6,,4,1170,23.12
01/06/2025 14:16,Silverstone,11,964,21.87,12223,189,13.49,med,0,0.994,90.38,8,90,54.8,,59,35.7,20,6,1129.4,21.52
01/06/2025 14:17,Silverstone,12,1073,22.51,12905,189.6,11.86,high,1,1.14,91.26,8,150,51.7,5.04,54.6,39.1,20,7,1314,22.47
01/06/2025 14:02,Silverstone,2,149,19.02,10620,150,25.8,low,0,0.681,91.83,8,85.9,78.3,4.66,53.8,65.8,30,3,873.7,18.66
01/06/2025 14:18,Silverstone,12,1124,23.12,9933,143.5,11.15,high,0,0.925,83.53,8,65.8,84.2,4.53,57.4,51.8,10,7,655.9,22.88
01/06/2025 14:13,Silverstone,9,812,21.12,10802,162.8,15.81,med,0,0.833,90.3,8,91.7,76.6,,60.6,45.9,10,2,1048.8,20.87
01/06/2025 14:02,Silverstone,2,165,19.14,9791,141.4,25.55,low,0,0.622,85.82,8,86.6,71.8,4.5,61.5,51.9,30,8,851.5,19.06
01/06/2025 14:10,Silverstone,7,601,20.73,12946,182.6,18.92,med,0,0.908,90.66,8,100,57.7,5.24,59.3,51.7,30,9,1294.8,20.86
01/06/2025 14:06,Silverstone,4,376,20.34,11424,170.9,22.36,low,1,0.811,88.8,8,87.4,74,4.79,57.8,60.2,30,5,999.8,20.59
01/06/2025 14:14,Silverstone,10,877,21.19,12939,183.9,14.67,med,0,0.963,90.59,8,87.3,54.7,5.01,62.4,35.3,20,3,1062.6,21.12
01/06/2025 14:08,Silverstone,6,498,20.52,12783,,20.47,low,,0.865,93.84,8,93.7,54.4,4.99,57.8,51.1,30,5,1239.3,20.99
01/06/2025 14:03,Silverstone,3,220,19.49,12820,188.8,24.65,low,1,0.834,95.04,8,100,47.2,5.25,51.6,50.1,20,1,1267.4,19.31
01/06/2025 14:17,Silverstone,12,1077,22.81,13013,193,11.79,high,1,1.156,92.15,8,94.9,54.5,5.14,55.3,67.7,20,2,1264.7,22.38
01/06/2025 14:03,Silverstone,3,217,19.5,12742,191.3,24.77,low,0,0.895,93.49,8,95.9,55.6,5.01,49.9,62.5,20,2,,19.57
01/06/2025 14:07,Silverstone,5,443,20.5,9719,136.8,21.43,low,1,0.576,88.6,8,,82.6,4.39,64.5,46,20,7,727.6,20.46
01/06/2025 14:19,Silverstone,13,1163,23.36,12920,183.2,10.52,high,0,1.125,91.98,8,93.9,62.3,5.16,57.8,60.4,10,3,1216,23.17
01/06/2025 14:21,Silverstone,14,1285,24.3,11012,157.5,8.73,high,0,0.931,93.98,8,79.3,79.3,4.64,56.4,54.8,10,6,940,24.11
01/06/2025 14:10,Silverstone,7,619,20.57,11222,161.5,18.69,med,0,0.819,89.63,8,92.1,66.8,4.71,63.3,34.8,10,3,1079.3,20.82
01/06/2025 14:03,Silverstone,3,199,19.24,11618,170.4,25.07,,1,0.764,94.11,8,86.6,64,,58.7,32.2,20,3,946,19.23
01/06/2025 14:05,Silverstone,4,316,20.21,12749,188.2,23.23,low,1,0.842,96.85,8,100,57.8,5.19,57.8,54.8,20,2,1185,19.95
01/06/2025 14:14,Silverstone,10,861,21.4,11199,166.6,15.07,med,1,0.864,91.88,8,82.5,69.8,4.74,60.1,50.2,20,5,961.4,21.26
01/06/2025 14:09,Silverstone,7,599,20.87,12749,183.1,18.99,med,0,0.93,90.14,8,97.9,63.1,5.11,55.7,55.5,20,3,1240.9,20.62
01/06/2025 14:12,Silverstone,8,765,20.71,11238,153,16.56,med,0,0.796,87,8,85.7,63.6,4.87,55,38.5,20,1,967.1,20.74
01/06/2025 14:11,Silverstone,7,664,20.72,11947,174.4,18.08,med,1,0.893,90.77,8,97.2,59,4.92,53.7,68.5,20,8,1217.3,20.8
01/06/2025 14:08,Silverstone,6,488,20.55,12103,180.3,20.68,low,0,0.794,,8,93.4,64.7,5,68,58.7,10,7,1138,20.61
01/06/2025 14:01,Silverstone,1,72,18.32,9546,131.5,27.01,low,0,0.645,88.68,8,78.5,90.4,4.43,65.5,51.1,20,2,761.7,18.34
01/06/2025 14:07,Silverstone,5,479,20.46,10988,156.4,20.79,low,0,0.685,91.94,8,94.2,69.9,4.6,64.5,53.8,20,1,1081.7,20.39
01/06/2025 14:02,Silverstone,2,136,18.77,11974,,25.97,low,0,0.774,95.72,8,91.2,58.7,4.85,57.9,42.3,20,2,1046.5,18.73
01/06/2025 14:17,Silverstone,12,1044,22.27,11817,178.7,12.43,high,0,1.05,88.15,8,86.6,61.7,4.93,64.9,43.9,20,3,982.9,21.89
01/06/2025 14:05,Silverstone,4,352,20.2,9498,144,22.73,low,1,0.679,90.25,8,83,74.5,4.39,51.8,53.8,20,4,754.9,20.07
01/06/2025 14:08,Silverstone,6,531,20.65,10280,155.4,23.64,low,0,0.694,82.24,8,70.6,73.6,4.49,61.3,62.1,20,6,816.9,20.62
01/06/2025 14:09,Silverstone,6,575,20.79,11491,173.5,19.4,med,1,0.893,90.49,8,89.7,56,4.67,56.9,64.7,30,4,1034.8,20.52
01/06/2025 14:10,Silverstone,7,600,20.82,12869,184.1,19.01,med,0,0.975,90.71,8,100,61.9,5.03,71,51.4,30,2,1352.2,20.38
01/06/2025 14:13,Silverstone,9,814,21,10701,156.5,15.73,med,0,0.866,91.53,8,93.6,78.7,4.72,57.7,48.3,20,5,1044,20.99
01/06/2025 14:01,Silverstone,1,93,18.53,11738,167.1,26.58,low,1,0.865,88.03,8,92.1,55.5,4.95,65.4,34.8,30,9,1131.7,18.62
01/06/2025 14:03,Silverstone,2,181,19.34,10754,147.7,25.28,low,1,0.67,91.94,8,87.2,74.8,4.85,66.9,39.8,10,4,930.5,19.21
01/06/2025 14:21,Silverstone,15,1316,24.62,10226,146.4,8.35,high,0,0.89,88.26,8,78.7,69.4,4.61,63.8,64,30,8,820,24.39
01/06/2025 14:14,Silverstone,9,843,21.1,10460,,15.31,med,,0.798,88.99,,75.7,68.2,4.64,60,46.3,10,5,800.4,21.02
01/06/2025 14:00,Silverstone,1,35,18.09,12574,195.8,27.48,low,0,0.888,96.53,8,99.2,52.2,5.13,61.1,53.8,20,4,1290.3,17.7
01/06/2025 14:14,Silverstone,10,895,21.45,12094,174.3,14.61,med,1,0.936,93.62,8,94.3,63.3,4.88,52.5,46.5,20,4,1161.2,21.51
01/06/2025 14:15,Silverstone,10,915,21.35,9850,146.8,,med,0,0.744,89.41,8,78.1,73.1,4.32,67.5,52.9,20,1,849.9,21.47
01/06/2025 14:10,Silverstone,7,630,20.84,9822,145.4,18.54,med,0,0.727,85.07,8,79.9,72.8,4.5,60.5,39.8,10,8,805,20.52
01/06/2025 14:04,Silverstone,3,253,19.89,9680,143.7,24.05,low,0,0.617,88.2,8,81.8,76.7,4.36,64.9,57.6,20,3,753,19.46
01/06/2025 14:08,Silverstone,6,501,20.53,12932,194.6,20.5,low,1,0.897,95.19,8,94.8,58.1,5.07,66.4,56.8,20,8,1234.2,21.09
01/06/2025 14:00,Silverstone,1,59,18.39,10050,148.2,27.13,low,0,0.67,92.4,8,88.1,79.3,4.26,50.5,57.8,30,4,824.1,18.05
01/06/2025 14:20,Silverstone,13,1222,23.81,10260,152.9,9.68,high,0,0.906,86.72,8,88.4,79.6,4.48,65.7,61.5,10,8,893,24.02
01/06/2025 14:10,Silverstone,7,610,20.73,12095,184.5,18.82,med,0,0.947,92.94,8,87.1,61.6,5.02,57.4,52,20,5,1119.5,20.68
01/06/2025 14:21,Silverstone,15,1318,24.78,10445,155,8.29,high,0,0.926,88.92,8,74.7,72.8,4.55,62.5,48.9,20,7,688.6,24.49
01/06/2025 14:10,Silverstone,7,657,20.68,10878,158.6,18.14,med,0,0.827,89.8,8,83.3,69.5,4.64,58.1,69.6,10,8,1028,20.58
01/06/2025 14:10,Silverstone,7,641,20.67,9699,144.1,18.37,med,0,0.773,82.9,8,77.8,80.7,4.57,63.9,28.8,20,9,802.9,20.62
01/06/2025 14:08,Silverstone,6,495,20.72,12607,188.7,20.5,low,0,0.859,93.07,8,99.5,55,5.21,63.8,39.2,30,7,1274.5,20.6
01/06/2025 14:13,Silverstone,9,791,20.97,13063,191.6,16.18,med,0,0.976,90.13,8,92.8,59.6,5,57.7,51.6,30,3,1256.9,20.74
01/06/2025 14:03,Silverstone,3,207,19.38,12461,188.9,25.02,low,1,0.866,93.01,8,91.5,58.7,5.2,56.8,57.7,20,7,1179,19.19
01/06/2025 14:21,Silverstone,14,1294,24.49,9948,149.5,8.57,high,0,0.886,90.1,8,85.3,76,,59.1,58.8,30,3,873.7,24.5
01/06/2025 14:04,Silverstone,3,283,19.86,11595,176,23.76,low,0,0.78,90.61,8,89,66.3,4.87,65.4,,30,2,1047.5,19.99
01/06/2025 14:09,Silverstone,7,592,20.64,12792,185.3,19.09,med,1,0.955,90.64,8,98.5,58.3,5.05,62.3,45.1,20,2,1200.6,20.73
01/06/2025 14:07,Silverstone,5,424,20.61,11508,179.2,21.62,low,0,0.805,93.31,8,90.9,65.3,4.8,63.6,48.2,30,4,1009.8,19.89
01/06/2025 14:16,Silverstone,11,966,21.88,12404,187.6,13.4,med,0,0.989,89.32,8,97.2,51.9,4.81,55.1,66.1,20,8,1287,21.9
01/06/2025 14:05,Silverstone,4,347,20.07,9585,137.5,22.8,low,0,0.581,91.41,8,83,71.9,4.35,68.6,49.4,10,7,778.3,20.28
01/06/2025 14:11,Silverstone,7,665,20.66,10435,158,17.99,med,0,0.836,90.58,8,81.6,78.9,4.62,56.5,38.1,10,3,800.2,20.8
01/06/2025 14:06,Silverstone,5,404,20.28,13022,193.7,21.91,low,1,0.859,93.28,8,91.1,51.6,5.11,67.2,47.3,10,4,1140.8,20.16
01/06/2025 14:07,Silverstone,5,463,20.55,10606,149,21.08,low,1,0.635,90.47,8,87,73,4.74,61.1,60.9,20,8,832.8,20.58
01/06/2025 14:09,Silverstone,6,578,20.72,11672,165.2,19.3,med,0,0.831,90.19,8,93.9,70.7,4.85,62.7,57.4,30,4,1109.2,20.41
01/06/2025 14:17,Silverstone,11,1027,22.13,9938,142.7,12.62,high,0,0.903,81.81,8,81.5,78.1,4.61,63,56.8,20,2,830.3,22.13
01/06/2025 14:17,Silverstone,12,1048,22.42,10909,163.4,12.27,high,0,0.958,86.91,8,93.9,67.9,4.53,57.6,70.1,30,3,1104.8,22.62
01/06/2025 14:18,Silverstone,13,1139,23.13,11845,182.1,10.9,high,0,1.075,86.39,8,85.2,44.3,4.83,59.8,46.6,20,2,1047.7,23.25
01/06/2025 14:20,Silverstone,13,1223,24.06,10568,,9.61,high,1,0.991,87.24,8,75.4,63.4,4.38,59.9,23.5,20,2,793.4,23.78
01/06/2025 14:11,Silverstone,8,718,20.8,10595,154.3,17.26,med,,0.811,90.57,8,92.6,70.4,4.55,56.1,63.9,20,9,976.2,20.93
01/06/2025 14:02,Silverstone,2,176,19.3,10231,155.7,25.26,low,1,0.718,88.54,8,81.2,80.4,4.58,70.1,56.7,20,2,721.9,19.11
01/06/2025 14:11,Silverstone,7,661,20.72,11455,167.4,18.02,med,0,0.894,90.86,8,86.3,65.3,4.74,48.4,48.3,20,3,956,20.92
01/06/2025 14:20,Silverstone,14,1232,23.9,11588,178.1,9.59,high,0,1.051,88.49,8,82,62.2,4.77,61.4,51.5,30,5,928.4,23.75
01/06/2025 14:06,Silverstone,5,395,,12383,191.8,22.07,low,0,0.893,89.21,8,97.1,53,4.94,54,77.9,30,5,1145.3,20.42
01/06/2025 14:05,Silverstone,4,334,20.18,11217,163.2,22.98,low,0,0.714,94.68,8,96.7,70.3,4.77,59.1,45.4,20,8,1082,19.78
01/06/2025 14:09,Silverstone,7,589,20.66,12813,184.7,19.17,med,0,0.973,90.39,8,,48.7,4.97,55.5,58.5,30,7,1248.7,20.83
01/06/2025 14:05,Silverstone,4,303,19.99,12902,192.2,23.42,low,1,0.853,96.82,8,99.6,55.2,5.08,77.2,37.5,10,9,1301.4,19.73
01/06/2025 14:11,Silverstone,8,684,20.85,12852,199.5,17.76,med,0,1.049,89.66,8,100,57.3,5.16,57.8,40,20,8,1277.1,20.63
01/06/2025 14:09,Silverstone,6,558,20.79,10374,154.7,23,low,0,0.646,76.94,8,86.8,68,4.56,68.6,41.4,20,4,775,20.47
01/06/2025 14:15,Silverstone,10,931,,9668,142.3,14.05,med,0,0.775,85.93,8,74.2,75.8,4.39,62.5,41.6,20,3,753,21.4
01/06/2025 14:04,Silverstone,3,250,19.72,9932,146.5,24.31,low,0,0.65,90.59,8,84.8,82.6,4.56,61.2,36.2,30,3,833,19.51
01/06/2025 14:19,Silverstone,13,1171,23.53,12722,185.8,10.42,high,0,1.089,92.87,8,92.2,,4.92,78.1,53.9,20,8,1153.3,23.6
01/06/2025 14:07,Silverstone,5,426,20.5,11589,185.9,21.62,low,1,0.859,95.01,8,98.5,53.6,4.91,60.3,50.1,30,8,1137.8,20.57
01/06/2025 14:02,Silverstone,2,162,19.18,9697,146.3,25.53,low,1,0.725,86.29,8,76,73.9,4.41,55.7,49.3,20,2,745.9,19.21
01/06/2025 14:10,Silverstone,7,654,20.58,10508,154,18.17,med,0,0.792,87.15,8,78.5,70.8,4.65,49.9,45.9,20,6,884.4,20.83
01/06/2025 14:13,Silverstone,9,822,21.09,9808,141.2,15.69,med,0,0.738,87.63,8,74.9,73.8,4.49,61.6,37.3,10,4,825.3,21.14
01/06/2025 14:16,Silverstone,11,971,21.78,12359,180,13.39,med,0,,91.75,8,93.5,65.3,4.97,68.1,60.5,30,6,1083.4,21.76
01/06/2025 14:13,Silverstone,9,798,20.83,12157,174.2,15.95,med,1,0.967,92.66,8,96.1,62.7,4.99,67.3,37.9,20,6,1191.2,20.86
01/06/2025 14:14,Silverstone,9,842,21.23,10503,152.5,15.24,,1,0.809,88.51,8,84.1,78.8,4.68,60.3,52.1,20,3,845.4,21.19
01/06/2025 14:17,Silverstone,12,1070,22.56,12833,186,12.02,high,1,1.105,91.01,8,100,57.7,5.17,61.3,64.1,20,8,1217.2,22.61
01/06/2025 14:20,Silverstone,13,1202,23.74,9869,144.8,9.91,high,0,0.907,,8,87.4,75.7,4.59,63,44.7,20,4,892.9,23.61
01/06/2025 14:11,Silverstone,7,675,21.02,11752,173.6,17.87,med,1,0.937,86.33,8,91.4,61,4.85,51.6,50.5,20,6,1060.7,20.58
01/06/2025 14:07,Silverstone,5,475,,10538,153.9,20.82,low,0,0.636,90.37,8,85.4,78.3,4.37,65.4,31.6,20,3,869.2,20.25
01/06/2025 14:13,Silverstone,9,795,21.16,12566,182.8,16.05,med,0,0.886,91.53,8,92.3,53.7,4.81,50.5,34.1,30,,1181.2,20.93
01/06/2025 14:11,Silverstone,8,711,20.77,11521,179.7,17.36,med,0,0.938,93.35,8,97.3,57.8,4.77,62.6,46.4,30,7,1093.4,20.54
01/06/2025 14:15,Silverstone,11,941,21.8,10752,150.5,13.9,med,0,0.762,84.44,8,87.1,72.9,4.74,57.6,30.8,,1,997.7,21.37
01/06/2025 14:11,Silverstone,8,688,20.84,12911,184,17.65,med,1,0.962,88.23,8,95,55.8,4.97,,46.6,30,5,1226.2,20.78
01/06/2025 14:07,Silverstone,5,464,20.74,10393,148.8,21.05,low,0,0.703,90.43,8,85.7,80.4,4.64,61.4,,20,7,882.1,20.62
01/06/2025 14:12,Silverstone,8,739,20.86,9658,136.6,16.89,med,1,0.688,86.13,8,85.4,78.8,4.47,57.3,67,20,8,772.9,20.93
01/06/2025 14:16,Silverstone,11,1015,22.14,9833,141.6,12.79,high,0,0.865,87.48,8,75.1,80.6,4.48,65.6,34.8,20,6,752,22.01
01/06/2025 14:05,Silverstone,4,305,20.05,12691,185.2,23.37,low,0,0.811,97.16,8,97.1,50.9,4.96,57.7,60.2,20,,1208.3,19.95
01/06/2025 14:11,Silverstone,8,692,20.77,12742,182.4,17.64,med,0,0.961,91.08,8,100,54.8,4.96,59.5,49.7,20,8,1293.3,
01/06/2025 14:19,Silverstone,13,1158,23.28,12654,186.4,10.66,high,0,1.095,89.33,8,92.5,53.4,5.1,51.1,51.6,30,1,1128.2,22.78
01/06/2025 14:15,Silverstone,10,908,21.56,10516,155.9,14.37,med,1,0.848,90.68,8,81.7,69.1,4.45,64.9,48.5,20,,788,21.62
01/06/2025 14:12,Silverstone,8,754,20.83,11117,172.5,16.62,med,,0.902,86.4,8,86.9,64.3,4.77,52.8,53.5,20,9,888.9,21.18
01/06/2025 14:03,Silverstone,3,201,19.31,12184,183.8,24.97,low,1,0.826,93.74,8,92.3,56.1,5,57.2,46.1,20,4,1155,18.92
01/06/2025 14:06,Silverstone,5,412,20.35,12611,191.7,21.76,low,1,0.866,93.8,8,97.5,54.2,4.96,62.5,63.5,20,7,1229.7,20.6
01/06/2025 14:13,Silverstone,9,810,20.99,11016,161.4,15.95,med,0,0.782,90.25,8,83,56.7,4.7,52.3,50.8,30,6,936.6,20.79
01/06/2025 14:12,Silverstone,8,736,20.75,9460,131.3,17.01,med,0,0.662,84.46,8,83.4,80.8,4.49,62.7,64.4,30,9,774.6,20.99
01/06/2025 14:10,Silverstone,7,635,20.8,9770,144.9,18.45,med,0,0.756,86.04,8,77.3,83.7,4.51,50.7,47.4,20,1,764.8,20.89
01/06/2025 14:08,Silverstone,6,504,20.67,12966,190.8,20.45,low,0,0.872,92.72,,100,53.5,5.25,63.6,54.1,30,6,1334.3,20.65
01/06/2025 14:01,Silverstone,1,60,18.21,9832,147.6,27.07,low,1,0.62,92.9,8,,76.5,4.34,76.3,58.5,30,9,678.8,18.34
01/06/2025 14:13,Silverstone,9,792,20.96,12653,185,16.14,med,0,0.95,89.21,8,99.1,54.9,4.96,56.8,59.1,20,9,1224.4,21.15
01/06/2025 14:00,Silverstone,1,12,17.71,12137,180.8,27.87,low,0,0.836,89.35,8,93,70.1,4.89,60.4,46.5,20,,1111.6,17.78
01/06/2025 14:09,Silverstone,7,586,20.63,12714,188.8,19.24,med,1,0.969,89.06,8,89.1,53.4,5.06,64.3,,10,6,1155.3,20.72
01/06/2025 14:07,Silverstone,5,441,20.39,9960,149.5,21.34,low,0,0.638,90.88,8,93.7,71,4.56,56.9,57.2,20,7,972.5,20.83
01/06/2025 14:18,Silverstone,13,1136,23.35,11418,164.6,10.92,high,0,0.975,84.59,8,90.2,71.3,4.67,57,47,30,8,1040.3,23.23
01/06/2025 14:03,Silverstone,3,234,19.51,11595,173.5,24.45,low,1,0.8,95,8,86.3,64.5,4.81,62.5,46.6,20,8,1057.6,19.57
01/06/2025 14:18,Silverstone,13,1132,23.09,10910,161.8,10.95,high,1,0.956,85.89,8,84.4,60.6,,56.8,27.6,20,4,969.8,23.25
01/06/2025 14:12,Silverstone,8,763,20.97,11004,159.3,16.56,med,0,0.845,86.1,8,89.2,64.6,4.67,55.7,53.8,10,5,983.9,21.12
01/06/2025 14:17,Silverstone,12,1074,22.66,12808,185.5,11.9,high,0,1.115,91.12,8,94.4,49,5.03,55,64.4,20,2,1249.9,22.81
01/06/2025 14:16,Silverstone,11,999,21.98,11140,163.6,16.55,low,0,0.744,83.42,8,86,78,4.75,65.4,51.8,10,7,985.1,21.91
01/06/2025 14:05,Silverstone,4,327,20.28,11763,175.5,23.07,low,0,0.764,94.92,8,97.6,62.4,4.92,59,65.3,10,6,1245.5,19.93
01/06/2025 14:05,Silverstone,4,300,19.93,12286,180.1,23.48,low,0,0.774,93.8,8,90.7,58.8,4.86,62.1,47.6,20,4,1141.6,19.92
01/06/2025 14:10,Silverstone,7,629,20.7,10057,154.2,18.55,med,0,0.797,86.23,8,82,67.3,4.58,55.4,68.3,10,8,825.3,20.52
01/06/2025 14:01,Silverstone,1,97,18.49,10589,152,26.56,low,1,0.671,87.54,8,86,77.7,4.6,59,60.4,20,1,928.6,18.28
01/06/2025 14:14,Silverstone,10,851,21.19,11339,167.8,15.23,med,0,0.872,85.84,8,85.7,70.9,4.91,61.4,63.7,30,4,955.6,21.26
01/06/2025 14:20,Silverstone,14,1233,24.02,11561,164.5,9.52,high,0,1.002,88.78,8,94.3,71.8,4.75,64.2,62.2,20,4,1106.5,23.81
01/06/2025 14:02,Silverstone,2,132,18.82,12214,180.2,26.03,low,1,0.737,96.27,8,90.2,58.7,4.98,,64,10,5,1094.1,18.65
01/06/2025 14:14,Silverstone,10,874,21.18,12742,189.9,14.88,med,0,0.991,88.44,8,100,56.4,5.09,61.1,55,10,7,1223.6,21.21
01/06/2025 14:13,Silverstone,9,826,21.17,9579,137.5,15.65,med,1,0.702,84.67,8,,71.9,4.53,58.9,43.4,10,4,749.1,20.74
01/06/2025 14:07,Silverstone,5,438,20.49,9948,133.2,21.45,low,1,0.608,92.64,,79.6,84.7,4.36,65.3,,30,4,733.7,20.44
01/06/2025 14:21,Silverstone,14,1287,24.4,10864,164.1,8.8,high,0,1.015,94.11,8,86.9,69.8,4.65,55,42.3,10,3,908.9,24.92
01/06/2025 14:15,Silverstone,11,957,21.63,11664,169.4,13.7,med,0,0.864,86.7,8,90.4,75.7,4.98,66.8,66.5,20,8,1016.5,21.77
